pca__n_components,kernel,C,threshold,accuracy,precision,recall,f1,mcc
150,rbf,0.1,0.6,0.8402903811252269,0.7,0.04444444444444444,0.07636363636363637,0.08139435494829426
150,rbf,0.1,0.7000000000000001,0.8437386569872958,1.0,0.0,0.0,0.0
150,rbf,0.1,0.8,0.8437386569872958,1.0,0.0,0.0,0.0
150,rbf,0.1,0.9,0.8437386569872958,1.0,0.0,0.0,0.0
150,rbf,1.0,0.1,0.5803992740471869,0.28510049474335186,0.8666666666666666,0.41632004776832365,0.31094632939848726
150,rbf,1.0,0.2,0.7747126436781608,0.43331766917293235,0.8,0.5362082393933183,0.46997139060001525
150,rbf,1.0,0.30000000000000004,0.843859649122807,0.5646587055874981,0.711111111111111,0.5953113553113554,0.5343872044087947
150,rbf,1.0,0.4,0.8646098003629763,0.6044444444444445,0.6444444444444445,0.5957777777777779,0.5366015457973157
150,rbf,1.0,0.5,0.8785238959467634,0.6643589743589744,0.5555555555555556,0.5748917748917749,0.5283772620694223
150,rbf,1.0,0.6,0.8924379915305505,0.7676923076923077,0.5555555555555556,0.6032125768967874,0.5785479401717445
150,rbf,1.0,0.7000000000000001,0.8994555353901996,0.8405194805194804,0.5111111111111111,0.6073626373626373,0.5930785657757864
150,rbf,1.0,0.8,0.8889292196007259,0.8311111111111111,0.4222222222222222,0.5396825396825398,0.5312511968561411
150,rbf,1.0,0.9,0.8785238959467634,0.7957142857142857,0.3555555555555555,0.48159340659340655,0.47242733457076297
150,rbf,10.0,0.1,0.8922565033272838,0.6508424908424908,0.7555555555555555,0.6826839826839827,0.633678244292774
150,rbf,10.0,0.2,0.8992740471869329,0.7182251082251082,0.6666666666666666,0.6648313090418354,0.6237394671080995
