pca__n_components,knn__n_neighbors,knn__weights,knn__metric,threshold,accuracy_mean,accuracy_std,precision_mean,precision_std,recall_mean,recall_std,f1_mean,f1_std,mcc_mean,mcc_std
0.9,11,distance,euclidean,0.30000000000000004,0.6444444444444445,0.08425417160057276,0.6103463203463203,0.07503995300224388,0.8444444444444444,0.06085806194501845,0.7057971014492754,0.054938815713115575,0.3127438624970059,0.1594687846547561
0.9,11,distance,euclidean,0.4,0.7111111111111111,0.09938079899999062,0.7122222222222222,0.11743464165964146,0.7333333333333334,0.09938079899999067,0.718610251117991,0.09292065481623525,0.426579720490189,0.19643462092815928
0.9,11,distance,euclidean,0.5,0.6888888888888889,0.10829771494232183,0.775,0.14907119849998599,0.5333333333333333,0.18257418583505539,0.6188235294117648,0.17687100541555406,0.3996805787455004,0.22120218088479235
0.9,11,distance,euclidean,0.6,0.6888888888888889,0.08425417160057277,0.9095238095238095,0.1308441110860389,0.4444444444444445,0.19245008972987526,0.5642673992673993,0.20735432329059092,0.44210360639543395,0.15081490717725024
0.9,11,distance,euclidean,0.7000000000000001,0.6666666666666667,0.07856742013183855,0.95,0.1118033988749895,0.3555555555555555,0.14487116456005886,0.5015384615384615,0.1812514027695156,0.4226728636846607,0.15340567908835248
0.9,11,distance,euclidean,0.8,0.6222222222222222,0.08240220541217404,1.0,0.0,0.2444444444444444,0.16480441082434805,0.36853146853146856,0.23134596294274432,0.33776857210227085,0.20327090557569413
0.9,11,distance,euclidean,0.9,0.5888888888888889,0.06334307917217433,1.0,0.0,0.17777777777777776,0.12668615834434865,0.28545454545454546,0.191729837475841,0.2793712003445677,0.1721788252819883
0.9,11,uniform,cosine,0.1,0.5111111111111111,0.060858061945018506,0.5066176470588235,0.03373549925574842,0.9777777777777779,0.049690399499995354,0.667076923076923,0.03699138979725081,0.022203553111388163,0.21293105724501155
0.9,11,uniform,cosine,0.2,0.5222222222222223,0.06334307917217437,0.5150700280112044,0.038544374133131894,0.9333333333333332,0.06085806194501847,0.6622073578595318,0.029028353548030184,0.03475936307521548,0.191332992747974
0.9,11,uniform,cosine,0.30000000000000004,0.5333333333333333,0.11520245196293179,0.5341176470588235,0.09747251225424879,0.8,0.0929622251704528,0.634808980493191,0.06855954202309479,0.04093559409272499,0.26514814060368863
0.9,11,uniform,cosine,0.4,0.6888888888888889,0.15515822270854376,0.7207575757575757,0.19048142333425946,0.6666666666666666,0.1360827634879543,0.6855314757481941,0.1461192150527829,0.38540117675010865,0.3132646245618042
0.9,11,uniform,cosine,0.5,0.6666666666666667,0.08784104611578832,0.8777777777777779,0.19404721329525537,0.4444444444444445,0.15713484026367724,0.56002886002886,0.13906858561362329,0.40069125818828333,0.18802650338941898
0.9,11,uniform,cosine,0.6,0.6444444444444445,0.08425417160057276,0.8642857142857142,0.19626616662905835,0.37777777777777777,0.12668615834434868,0.5078921078921079,0.12814178843685015,0.36043249548226725,0.19004805315570586
0.9,11,uniform,cosine,0.7000000000000001,0.6444444444444445,0.08425417160057277,0.9,0.13693063937629152,0.33333333333333337,0.15713484026367724,0.4674725274725275,0.18274761618381521,0.36888907546143634,0.16271163673069425
0.9,11,uniform,cosine,0.8,0.6333333333333334,0.1009216784699164,1.0,0.0,0.26666666666666666,0.2018433569398328,0.3883116883116883,0.2601619952801713,0.3548988099265096,0.2263015456084651
0.9,11,uniform,cosine,0.9,0.5666666666666667,0.09128709291752767,1.0,0.0,0.13333333333333333,0.18257418583505536,0.20307692307692307,0.25124541857520427,0.20391874677950295,0.22104697922455305
0.9,11,uniform,euclidean,0.1,0.5111111111111111,0.060858061945018506,0.5066176470588235,0.03373549925574842,0.9777777777777779,0.049690399499995354,0.667076923076923,0.036991389797250786,0.022203553111388163,0.21293105724501155
0.9,11,uniform,euclidean,0.2,0.6,0.024845199749997656,0.559453781512605,0.017377232626517056,0.9555555555555555,0.060858061945018485,0.7047224080267558,0.014013146444875746,0.2968329780095459,0.05275317075501221
0.9,11,uniform,euclidean,0.30000000000000004,0.5888888888888889,0.049690399499995354,0.5619047619047619,0.03511400286607766,0.8222222222222222,0.060858061945018437,0.6666666666666666,0.03549985134468376,0.20118540092317608,0.11356762990081995
0.9,11,uniform,euclidean,0.4,0.6444444444444445,0.030429030972509184,0.6328787878787878,0.024026022775973314,0.6888888888888889,0.09296222517045283,0.6572961816305469,0.0478691459048443,0.2928620775182238,0.0633173803862223
0.9,11,uniform,euclidean,0.5,0.6444444444444445,0.11520245196293179,0.7433333333333334,0.1831817555204545,0.4444444444444445,0.17568209223157663,0.5449859943977591,0.17397343959198358,0.3177125341427223,0.245251337173823
0.9,11,uniform,euclidean,0.6,0.6777777777777778,0.09128709291752768,0.9166666666666666,0.11785113019775788,0.4,0.18592445034090568,0.5315750915750915,0.2082691242678109,0.427179508902136,0.16612670560665296
0.9,11,uniform,euclidean,0.7000000000000001,0.611111111111111,0.07856742013183855,0.9333333333333332,0.14907119849998604,0.2444444444444444,0.14487116456005886,0.36666666666666664,0.2173067468400883,0.29814239699997197,0.21081851067789195
0.9,11,uniform,euclidean,0.8,0.5888888888888889,0.06334307917217433,1.0,0.0,0.17777777777777776,0.12668615834434865,0.28545454545454546,0.19172983747584096,0.2793712003445677,0.1721788252819883
0.9,11,uniform,euclidean,0.9,0.5333333333333334,0.04969039949999537,1.0,0.0,0.06666666666666667,0.09938079899999065,0.11272727272727275,0.1648440284602638,0.11921780312592137,0.16789811382272135
0.9,15,distance,cosine,0.1,0.48888888888888893,0.04648111258522644,0.49411764705882355,0.024607647839237516,0.9555555555555555,0.060858061945018485,0.6512820512820513,0.03440104580768905,-0.048507125007266595,0.20291986247835694
0.9,15,distance,cosine,0.2,0.5666666666666667,0.04648111258522644,0.5393347338935575,0.0284971374797845,0.9111111111111111,0.09296222517045287,0.6766644370122631,0.042435031909380465,0.20248429120840342,0.1346057968028409
0.9,15,distance,cosine,0.30000000000000004,0.611111111111111,0.1111111111111111,0.5876190476190476,0.09286324766257051,0.8,0.09296222517045286,0.6749046529366896,0.08204672116253987,0.2371758716406828,0.23042830946316328
0.9,15,distance,cosine,0.4,0.6444444444444445,0.17829785039868012,0.632979797979798,0.17621808502086148,0.6666666666666666,0.20786985482077452,0.6478981768145855,0.18988893249590233,0.290012612169697,0.3578419774562896
0.9,15,distance,cosine,0.5,0.7,0.10092167846991638,0.8342857142857142,0.17658899588985646,0.5555555555555556,0.1924500897298752,0.634043062200957,0.16896401102886358,0.4391903162413808,0.1950113920758357
0.9,15,distance,cosine,0.6,0.7,0.0929622251704528,0.8916666666666666,0.16562172428626487,0.48888888888888893,0.16850834320114558,0.6067845879610585,0.15847488331397339,0.4580387948291361,0.1829882647151659
0.9,15,distance,cosine,0.7000000000000001,0.711111111111111,0.08240220541217404,0.9266666666666665,0.10110500592068736,0.4666666666666666,0.16480441082434807,0.6034232434232434,0.15914351462041793,0.4877382760326654,0.14313884593416956
0.9,15,distance,cosine,0.8,0.6666666666666667,0.1178511301977579,0.8933333333333333,0.15347819244295113,0.37777777777777777,0.21659542988464364,0.504029304029304,0.23775630990930458,0.40106805846306814,0.2241336867882291
0.9,15,distance,cosine,0.9,0.5666666666666667,0.060858061945018437,0.9333333333333332,0.14907119849998604,0.15555555555555553,0.12668615834434865,0.24666666666666667,0.18499249234015477,0.216271208814522,0.16279058805354718
0.9,15,distance,euclidean,0.1,0.48888888888888893,0.024845199749997673,0.49411764705882355,0.013153341044116418,0.9777777777777779,0.04969039949999535,0.6564102564102564,0.02293403053845935,-0.048507125007266595,0.10846522890932808
0.9,15,distance,euclidean,0.2,0.5666666666666667,0.04648111258522644,0.5393347338935575,0.028497137479784482,0.9555555555555555,0.060858061945018485,0.6882586399108138,0.022422085807402594,0.20248429120840342,0.1346057968028409
0.9,15,distance,euclidean,0.30000000000000004,0.6222222222222222,0.060858061945018416,0.5805128205128205,0.0412493898506466,0.888888888888889,0.0785674201318386,0.7015151515151515,0.047793364532083354,0.29290558722488064,0.14625448659114168
0.9,15,distance,euclidean,0.4,0.7,0.10092167846991637,0.7011616161616161,0.08189678541231851,0.6888888888888889,0.18257418583505536,0.6882903336773306,0.12828370352954932,0.40551334726598026,0.19929580633634586
0.9,15,distance,euclidean,0.5,0.7333333333333333,0.12044157438154889,0.8222222222222222,0.12044157438154891,0.5777777777777777,0.22771001702132446,0.6638888888888889,0.2042186252856978,0.4890319661710141,0.23233109921699333
0.9,15,distance,euclidean,0.6,0.7,0.09296222517045286,0.9266666666666665,0.10110500592068734,0.4444444444444445,0.19245008972987526,0.5733333333333334,0.21669544549845354,0.46527833909741495,0.16303250838410227
0.9,15,distance,euclidean,0.7000000000000001,0.6333333333333334,0.09296222517045283,0.95,0.1118033988749895,0.28888888888888886,0.18592445034090566,0.4111888111888112,0.2536061976311751,0.3379719200310792,0.22177243359447998
0.9,15,distance,euclidean,0.8,0.5666666666666667,0.04648111258522644,0.9333333333333332,0.14907119849998604,0.15555555555555553,0.09938079899999064,0.25212121212121213,0.15632369703688584,0.2197427209445733,0.14967584524010868
0.9,15,distance,euclidean,0.9,0.5444444444444445,0.04648111258522644,1.0,0.0,0.08888888888888888,0.09296222517045283,0.15272727272727274,0.1545989212325914,0.16772492813318793,0.15967842781439995
0.9,15,uniform,cosine,0.1,0.5,0.0,0.5,0.0,1.0,0.0,0.6666666666666666,0.0,0.0,0.0
0.9,15,uniform,cosine,0.2,0.5111111111111111,0.060858061945018506,0.5066176470588235,0.03373549925574842,0.9777777777777779,0.049690399499995354,0.667076923076923,0.036991389797250786,0.022203553111388163,0.21293105724501155
0.9,15,uniform,cosine,0.30000000000000004,0.5,0.06804138174397721,0.4981410256410257,0.04024727358344566,0.8444444444444444,0.14907119849998599,0.6248300395256917,0.06908398672319997,0.016089491500815865,0.20081862396392888
0.9,15,uniform,cosine,0.4,0.5888888888888889,0.10829771494232181,0.5645021645021645,0.0932797475259978,0.6666666666666666,0.20786985482077452,0.6073809523809524,0.14711029844744736,0.1854493653259167,0.22699616878234502
0.9,15,uniform,cosine,0.5,0.6888888888888889,0.16480441082434805,0.77,0.22803508501982758,0.5333333333333333,0.24088314876309777,0.6151619433198381,0.23456778972511988,0.39913977121328326,0.33956936808671623
0.9,15,uniform,cosine,0.6,0.6444444444444445,0.08425417160057277,0.875,0.1767766952966369,0.37777777777777777,0.18592445034090568,0.4928118939883646,0.1903449369405595,0.36015818662894733,0.1705123811314464
0.9,15,uniform,cosine,0.7000000000000001,0.6222222222222222,0.09938079899999065,0.95,0.1118033988749895,0.26666666666666666,0.2018433569398328,0.3806193806193806,0.2565779991123039,0.31890833920900286,0.22222247408775625
0.9,15,uniform,cosine,0.8,0.6,0.10686324478706304,1.0,0.0,0.2,0.21372648957412607,0.2955844155844156,0.2672006516222538,0.2917596627223964,0.22452390712320677
0.9,15,uniform,cosine,0.9,0.5222222222222223,0.030429030972509246,1.0,0.0,0.04444444444444444,0.06085806194501846,0.08,0.10954451150103323,0.09701425001453319,0.1328422328310143
0.9,15,uniform,euclidean,0.1,0.5,0.0,0.5,0.0,1.0,0.0,0.6666666666666666,0.0,0.0,0.0
0.9,15,uniform,euclidean,0.2,0.5,0.039283710065919325,0.5,0.020797258270192586,0.9555555555555555,0.060858061945018485,0.6562051282051282,0.029373470836021973,0.0,0.17149858514250882
0.9,15,uniform,euclidean,0.30000000000000004,0.5777777777777778,0.030429030972509256,0.5480284421460893,0.021678440354466474,0.9111111111111111,0.09296222517045283,0.6824566737610216,0.02582099764655923,0.22872569369734466,0.059815554579536544
0.9,15,uniform,euclidean,0.4,0.611111111111111,0.05555555555555552,0.6035797535797536,0.07307433201677697,0.711111111111111,0.09938079899999067,0.6456060606060606,0.03870463368258656,0.231492206040438,0.11152377594718842
0.9,15,uniform,euclidean,0.5,0.6777777777777778,0.12044157438154883,0.8388888888888889,0.1526514629337121,0.4666666666666666,0.26527414191807386,0.5545299145299145,0.24742844267883848,0.40163229281727525,0.21674128502446527
0.9,15,uniform,euclidean,0.6,0.6555555555555556,0.12044157438154889,0.8528571428571429,0.1377294004746337,0.4,0.25579698740491863,0.4915934065934066,0.3007710826748626,0.33767079124910226,0.25331078266590473
0.9,15,uniform,euclidean,0.7000000000000001,0.5555555555555556,0.03928371006591932,0.9333333333333332,0.14907119849998604,0.13333333333333333,0.09296222517045283,0.2193939393939394,0.14376544513184578,0.19753916783318515,0.13206122340094312
0.9,15,uniform,euclidean,0.8,0.5111111111111111,0.04648111258522644,0.8,0.4472135954999579,0.04444444444444444,0.06085806194501846,0.08,0.10954451150103323,0.048507125007266595,0.20291986247835692
0.9,15,uniform,euclidean,0.9,0.5,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.9,20,distance,cosine,0.1,0.48888888888888893,0.024845199749997673,0.49411764705882355,0.013153341044116418,0.9777777777777779,0.04969039949999535,0.6564102564102564,0.02293403053845935,-0.048507125007266595,0.10846522890932808
0.9,20,distance,cosine,0.2,0.5555555555555556,0.06804138174397718,0.533452380952381,0.039541739898333726,0.9333333333333332,0.06085806194501847,0.6780022296544035,0.039778889228924356,0.15397716620113683,0.23332006660254306
0.9,20,distance,cosine,0.30000000000000004,0.6333333333333334,0.1394433377556793,0.6152958152958152,0.1298554986146493,0.7777777777777778,0.11111111111111113,0.6832574189095928,0.1092336265644461,0.278523935953234,0.28145512827009045
0.9,20,distance,cosine,0.4,0.6666666666666667,0.1924500897298753,0.6607575757575758,0.2200874273232081,0.6444444444444445,0.25337231668869736,0.6476367389060887,0.23428414675350182,0.3334225396127908,0.3913724629216245
0.9,20,distance,cosine,0.5,0.7,0.10092167846991638,0.8342857142857142,0.17658899588985646,0.5555555555555556,0.1924500897298752,0.634043062200957,0.16896401102886358,0.4391903162413808,0.1950113920758357
0.9,20,distance,cosine,0.6,0.7111111111111111,0.09938079899999062,0.8916666666666666,0.16562172428626487,0.5111111111111111,0.16850834320114558,0.6265648077412783,0.16581872691445662,0.47516903265337485,0.19551825929685362
0.9,20,distance,cosine,0.7000000000000001,0.6777777777777778,0.10686324478706302,0.8933333333333333,0.15347819244295113,0.4,0.18592445034090566,0.5367565767565767,0.1923754400317017,0.4232716115744563,0.20952551191552987
0.9,20,distance,cosine,0.8,0.6,0.07243558228002943,0.8666666666666666,0.18257418583505536,0.2444444444444444,0.12171612389003691,0.3691375291375291,0.15152497726791617,0.2857507792908855,0.1625690009224953
0.9,20,distance,cosine,0.9,0.5555555555555556,0.039283710065919325,0.9333333333333332,0.14907119849998604,0.13333333333333333,0.09296222517045283,0.2193939393939394,0.14376544513184578,0.19753916783318515,0.13206122340094312
0.9,20,distance,euclidean,0.1,0.5111111111111111,0.024845199749997687,0.5058823529411764,0.01315334104411642,1.0,0.0,0.6717948717948717,0.011467015269229707,0.048507125007266595,0.10846522890932808
0.9,20,distance,euclidean,0.2,0.5333333333333334,0.04969039949999535,0.5183823529411764,0.02775674424731893,0.9777777777777779,0.049690399499995354,0.677128205128205,0.030272920310766352,0.11921780312592137,0.16789811382272138
0.9,20,distance,euclidean,0.30000000000000004,0.5777777777777778,0.030429030972509277,0.5493837535014006,0.025951515508130713,0.9111111111111111,0.09296222517045283,0.6827201783723522,0.01471825254364718,0.22742119017611842,0.045418661704929954
0.9,20,distance,euclidean,0.4,0.711111111111111,0.13263707095903685,0.71,0.12731801342783305,0.711111111111111,0.21659542988464364,0.699749373433584,0.1716610047538733,0.4280567847636031,0.25901610130597236
0.9,20,distance,euclidean,0.5,0.7555555555555555,0.08425417160057277,0.8880952380952382,0.10962728031639365,0.6,0.1685083432011456,0.6995098039215686,0.13626216617816106,0.5466717258613205,0.14917381135793326
0.9,20,distance,euclidean,0.6,0.6777777777777778,0.1138550085106622,0.9047619047619048,0.14677176197545183,0.4,0.23040490392586357,0.5226007326007326,0.24339052416934964,0.42322117252107994,0.21240876999808259
0.9,20,distance,euclidean,0.7000000000000001,0.6,0.0724355822800294,0.95,0.1118033988749895,0.22222222222222224,0.15713484026367722,0.3323076923076923,0.2240958163626501,0.2808448115897346,0.18431159747555792
0.9,20,distance,euclidean,0.8,0.5666666666666667,0.04648111258522643,1.0,0.0,0.13333333333333333,0.09296222517045283,0.2254545454545455,0.15026148008286827,0.23843560625184274,0.14438608587750984
0.9,20,distance,euclidean,0.9,0.5222222222222223,0.030429030972509246,1.0,0.0,0.04444444444444444,0.06085806194501846,0.08,0.10954451150103323,0.09701425001453319,0.1328422328310143
0.9,20,uniform,cosine,0.1,0.5,0.0,0.5,0.0,1.0,0.0,0.6666666666666666,0.0,0.0,0.0
0.9,20,uniform,cosine,0.2,0.5,0.039283710065919325,0.5,0.020797258270192583,0.9777777777777779,0.049690399499995354,0.6615384615384615,0.028088336282316224,0.0,0.17149858514250882
0.9,20,uniform,cosine,0.30000000000000004,0.5444444444444445,0.07243558228002944,0.5243589743589744,0.06257199425226127,0.711111111111111,0.21659542988464364,0.5964756258234519,0.12801816782040196,0.10260753208750213,0.16024530192045916
0.9,20,uniform,cosine,0.4,0.6333333333333334,0.14487116456005886,0.6316883116883116,0.16557703064764367,0.6444444444444444,0.19876159799998128,0.6313157894736843,0.16524136631386901,0.2726425124692717,0.29734448763046306
0.9,20,uniform,cosine,0.5,0.6666666666666667,0.17123372230469378,0.7214285714285714,0.23178543913697072,0.5333333333333333,0.24088314876309777,0.6007663389242337,0.2329519271101772,0.34687204451777004,0.35222545035547137
0.9,20,uniform,cosine,0.6,0.6666666666666667,0.11111111111111109,0.8761904761904763,0.170367083999984,0.4,0.21659542988464367,0.5173809523809524,0.23650001318356764,0.39476717976146347,0.2167683133346379
0.9,20,uniform,cosine,0.7000000000000001,0.5666666666666667,0.09128709291752765,0.9,0.22360679774997896,0.15555555555555553,0.16850834320114555,0.23944055944055945,0.22643827446221412,0.20391874677950295,0.22104697922455302
0.9,20,uniform,cosine,0.8,0.5111111111111111,0.024845199749997684,1.0,0.0,0.02222222222222222,0.049690399499995326,0.04,0.0894427190999916,0.048507125007266595,0.10846522890932808
0.9,20,uniform,cosine,0.9,0.5,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.9,20,uniform,euclidean,0.1,0.5,0.0,0.5,0.0,1.0,0.0,0.6666666666666666,0.0,0.0,0.0
0.9,20,uniform,euclidean,0.2,0.5111111111111111,0.04648111258522645,0.5058823529411764,0.02460764783923753,0.9777777777777779,0.049690399499995354,0.6666666666666666,0.03140371465106642,0.048507125007266595,0.20291986247835692
0.9,20,uniform,euclidean,0.30000000000000004,0.5444444444444445,0.06085806194501846,0.5184556130144365,0.051866886143007995,0.8,0.2766644355108607,0.618067599067599,0.13935590934085404,0.15104687445183265,0.17345142590742577
0.9,20,uniform,euclidean,0.4,0.6222222222222222,0.10686324478706305,0.5971702317290553,0.09616613563448927,0.7777777777777778,0.28327886186626583,0.6557948717948718,0.15149242217895353,0.29984504625222597,0.20620057370689032
0.9,20,uniform,euclidean,0.5,0.711111111111111,0.10686324478706302,0.85,0.149071198499986,0.5333333333333333,0.19876159799998128,0.6339743589743589,0.16425148491218577,0.4633873453508426,0.204625500591346
0.9,20,uniform,euclidean,0.6,0.6333333333333333,0.12171612389003691,0.85,0.22360679774997896,0.3333333333333333,0.2721655269759087,0.42369395310571784,0.31270647884471153,0.3032517126299311,0.2791149249698231
0.9,20,uniform,euclidean,0.7000000000000001,0.5111111111111111,0.04648111258522644,0.8,0.4472135954999579,0.04444444444444444,0.06085806194501846,0.08,0.10954451150103323,0.048507125007266595,0.20291986247835692
0.9,20,uniform,euclidean,0.8,0.5,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.9,20,uniform,euclidean,0.9,0.5,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
